Id,SalePrice
1626,169697.02121
1627,196964.30081
1628,296104.31275
1629,185798.65997
1630,327293.67836
1631,217137.33909
1632,247139.80567
1633,178144.92645
1634,178426.1614
1635,183262.56593
1636,155656.13726
1637,178300.20157
1638,209993.01123
1639,170583.69104
1640,230156.34987
1641,176196.15003
1642,253614.43488
1643,232250.50046
1644,238086.32447
1645,171598.21486
1646,167346.58424
1647,169317.11852
1648,121088.51208
1649,132327.54057
1650,121387.84983
1651,113691.22366
1652,99194.646029
1653,96350.790762
1654,149494.9167
1655,139816.34473
1656,145502.88729
1657,150226.35712
1658,144874.32974
1659,132532.3153
1660,153477.33703
1661,435945.96816
1662,388964.55159
1663,368210.93025
1664,492478.83933
1665,308209.10853
1666,339331.43932
1667,395914.21708
1668,355785.65044
1669,317995.23596
1670,344804.18789
1671,272929.85966
1672,413005.40092
1673,291677.07838
1674,235689.34768
1675,208160.03727
1676,209515.69217
1677,224716.20212
1678,507337.30717
1679,368792.56026
1680,318431.79536
1681,258909.37848
1682,324381.45503
1683,193343.64025
1684,191583.21532
1685,175805.66084
1686,167014.80554
1687,183278.66951
1688,196611.47467
1689,204977.25957
1690,213143.42837
1691,200942.73141
1692,255576.46398
1693,187200.64919
1694,184517.68642
1695,173095.36023
1696,257545.77948
1697,173492.50802
1698,359364.8016
1699,284461.26372
1700,269387.13434
1701,297155.25709
1702,241624.39972
1703,233202.65862
1704,275938.59087
1705,231628.61369
1706,442423.23548
1707,187743.9795
1708,200474.98435
1709,270993.50464
1710,217532.31626
1711,268558.23169
1712,236237.78951
1713,291170.31539
1714,217939.49078
1715,206619.4388
1716,172963.42971
1717,162266.36599
1718,131035.87981
1719,213648.77006
1720,239303.26523
1721,171276.04424
1722,124474.80962
1723,163616.86636
1724,185101.13478
1725,225666.03957
1726,170277.94942
1727,146246.19088
1728,177531.04719
1729,148225.86418
1730,157247.22165
1731,112031.14943
1732,148784.74338
1733,126754.93557
1734,126519.51465
1735,132451.51306
1736,109473.20971
1737,328704.96066
1738,253303.13943
1739,262956.58896
1740,198122.13579
1741,200573.78383
1742,171797.45756
1743,195829.32936
1744,330253.20366
1745,203878.66209
1746,227990.24475
1747,232700.53181
1748,198425.04998
1749,151845.82049
1750,144410.38652
1751,238673.00414
1752,118533.77727
1753,135148.06286
1754,204427.19962
1755,169942.84154
1756,119674.30915
1757,118623.2492
1758,138352.41789
1759,165883.47227
1760,147597.33304
1761,154042.73798
1762,161076.5145
1763,184327.07804
1764,112587.23429
1765,163347.45783
1766,181591.83954
1767,197161.53657
1768,132846.40368
1769,165689.22268
1770,145939.82422
1771,123602.82729
1772,135547.28882
1773,122293.90073
1774,149330.87846
1775,132428.91376
1776,119923.39968
1777,110206.72378
1778,131676.86582
1779,120033.82486
1780,176073.47596
1781,121167.9072
1782,84069.834032
1783,140297.43576
1784,90335.429893
1785,121545.05704
1786,136578.55528
1787,150566.81149
1788,60507.118859
1789,87392.64401
1790,72708.711359
1791,203350.21754
1792,144268.06036
1793,153884.43459
1794,150908.53423
1795,133366.53338
1796,138145.54354
1797,134205.88682
1798,110901.01172
1799,111337.4748
1800,123093.25569
1801,121606.82224
1802,141831.26751
1803,151866.10285
1804,145171.83085
1805,140622.90737
1806,120801.34461
1807,145002.85821
1808,114848.12525
1809,110528.39632
1810,130484.0576
1811,93404.13977
1812,91220.957487
1813,117642.46249
1814,84208.274303
1815,57343.309954
1816,89375.998555
1817,118384.71509
1818,171971.79463
1819,139548.58158
1820,84272.615333
1821,119384.72009
1822,143432.38152
1823,59345.338648
1824,125970.99032
1825,149089.63102
1826,119943.41977
1827,107482.19877
1828,137895.59762
1829,133086.91904
1830,139671.93345
1831,147341.00575
1832,112818.00009
1833,139042.25047
1834,131375.26518
1835,128115.58807
1836,109636.98446
1837,93772.995712
1838,123312.06327
1839,86432.706114
1840,141303.95598
1841,142912.29588
1842,90615.306143
1843,147206.01655
1844,147158.60815
1845,149031.84007
1846,154548.47096
1847,171267.88482
1848,59015.320167
1849,102650.79756
1850,108628.48506
1851,150879.85868
1852,112418.06835
1853,129861.31897
1854,158080.43751
1855,154858.49795
1856,224608.53063
1857,132492.58088
1858,147108.96228
1859,123750.17172
1860,166212.26166
1861,123275.50979
1862,272039.89306
1863,269160.28236
1864,269187.34697
1865,358437.56046
1866,355108.25658
1867,230837.36048
1868,283916.40517
1869,214250.87938
1870,233086.46697
1871,245113.75356
1872,175585.76968
1873,240280.74279
1874,142039.813
1875,197887.50571
1876,195510.87085
1877,216200.86413
1878,197058.85169
1879,128227.87759
1880,127035.95654
1881,262196.72328
1882,252737.75313
1883,188884.98541
1884,202750.87044
1885,252322.37331
1886,284974.49689
1887,215625.56306
1888,266686.40492
1889,171032.02003
1890,124486.33012
1891,149596.56126
1892,97447.157854
1893,130404.75672
1894,123951.84245
1895,139943.93663
1896,133728.00233
1897,134295.87742
1898,129427.6515
1899,161958.48933
1900,167737.36724
1901,186009.51881
1902,174795.64466
1903,261449.77577
1904,153675.10841
1905,182156.77596
1906,147930.98874
1907,237247.49153
1908,120299.27657
1909,146270.03758
1910,125488.69963
1911,228980.14417
1912,305879.38573
1913,144073.31423
1914,63359.61474
1915,333557.01506
1916,57232.208181
1917,242912.67917
1918,151811.80351
1919,166701.45683
1920,135553.17856
1921,387941.90392
1922,328550.29836
1923,203411.74002
1924,253498.91379
1925,214728.1812
1926,374410.70447
1927,133816.8782
1928,154248.45025
1929,120940.86228
1930,138217.07532
1931,140205.44826
1932,132625.74321
1933,188078.88913
1934,187060.63371
1935,175974.75069
1936,204157.96514
1937,175422.4651
1938,159247.16266
1939,246718.6479
1940,204169.43774
1941,166638.99823
1942,181532.57518
1943,227108.30227
1944,359732.37499
1945,390180.28981
1946,155607.31522
1947,346219.74951
1948,171638.89747
1949,238709.77549
1950,176696.52328
1951,227359.57197
1952,209239.34005
1953,167308.58602
1954,185461.83456
1955,136455.97592
1956,291344.23881
1957,141891.3835
1958,300943.1511
1959,150088.43834
1960,103726.87694
1961,112346.46231
1962,103978.19326
1963,114300.19311
1964,103593.44254
1965,144550.6158
1966,139896.85555
1967,280377.95019
1968,396442.70893
1969,391172.49393
1970,449508.11306
1971,504701.50547
1972,401278.22666
1973,271855.36244
1974,347790.31652
1975,453773.11549
1976,279264.01588
1977,326924.19563
1978,323836.53843
1979,312736.37937
1980,194106.07597
1981,337684.35203
1982,235661.40658
1983,208087.5297
1984,191882.42865
1985,231756.4832
1986,224882.99819
1987,179798.53718
1988,180556.23478
1989,197917.56359
1990,216292.48825
1991,222888.0261
1992,210910.53811
1993,182153.05322
1994,229046.16975
1995,188063.23518
1996,268152.56739
1997,339810.36586
1998,304735.37684
1999,295358.59937
2000,298744.54668
2001,282799.37072
2002,227034.12471
2003,252920.03761
2004,286045.07373
2005,222478.57341
2006,207998.31434
2007,235644.70728
2008,212530.80835
2009,183487.67201
2010,196970.54445
2011,139359.89679
2012,164546.23243
2013,174661.69209
2014,188283.64667
2015,201272.11359
2016,187890.93012
2017,194665.81478
2018,115136.17862
2019,141253.94165
2020,113161.30105
2021,112035.41652
2022,198769.19981
2023,136907.92707
2024,280833.40387
2025,365526.7056
2026,172255.1376
2027,174807.7063
2028,178857.57829
2029,167236.68635
2030,285288.88587
2031,248843.93038
2032,275614.3181
2033,284797.37134
2034,187567.92763
2035,212243.03291
2036,221813.07215
2037,227522.83332
2038,336181.02709
2039,231699.07558
2040,330765.83494
2041,303537.23305
2042,201992.9876
2043,166693.58312
2044,169108.43763
2045,210066.6219
2046,145558.33316
2047,153846.47192
2048,127956.3916
2049,148940.82832
2050,170850.20202
2051,100411.01038
2052,112388.95119
2053,141646.78488
2054,98184.733561
2055,147138.86327
2056,138574.07444
2057,127336.35783
2058,215128.98112
2059,137000.19236
2060,159190.91547
2061,175642.6948
2062,129851.60529
2063,113516.49638
2064,132161.80243
2065,108293.5841
2066,158385.37453
2067,134439.83288
2068,149146.26389
2069,71746.528636
2070,99958.412778
2071,85095.672722
2072,152874.41521
2073,137720.91107
2074,189804.01644
2075,151154.87304
2076,121467.92528
2077,146129.50078
2078,121032.55002
2079,147420.50241
2080,108653.27926
2081,140031.54245
2082,118120.05306
2083,139478.65229
2084,97837.426651
2085,116713.95351
2086,122526.44587
2087,117425.58805
2088,98458.214736
2089,84303.930749
2090,126698.69541
2091,112768.1896
2092,121864.19553
2093,125018.80867
2094,112935.26437
2095,164757.53025
2096,78324.86901
2097,98448.007498
2098,144706.21496
2099,52678.201209
2100,97917.393824
2101,111274.02129
2102,144298.14938
2103,98478.86599
2104,142186.21097
2105,120721.39567
2106,70889.776915
2107,184921.14637
2108,107231.77876
2109,95152.010957
2110,126692.37712
2111,170406.29999
2112,136385.55472
2113,140364.72191
2114,130693.80648
2115,166747.99467
2116,114643.20317
2117,160161.32899
2118,150734.21318
2119,119362.8489
2120,118780.04404
2121,124834.0517
2122,126660.96057
2123,87961.57639
2124,178993.23534
2125,136124.20108
2126,180632.07616
2127,144141.30037
2128,130654.33059
2129,91026.83851
2130,135907.59913
2131,139472.55708
2132,104658.21083
2133,104836.08935
2134,114673.12422
2135,87744.187627
2136,80058.913118
2137,96892.888057
2138,139492.16015
2139,149817.43255
2140,142411.11711
2141,165556.29236
2142,123442.3825
2143,122381.48424
2144,136372.0498
2145,137307.72943
2146,163195.84918
2147,188474.84942
2148,138160.33304
2149,155576.8711
2150,212288.46316
2151,120260.5326
2152,147138.68321
2153,144050.86809
2154,100798.54331
2155,139280.27505
2156,229072.16323
2157,231201.1608
2158,228697.757
2159,206539.80271
2160,183584.71306
2161,230593.31553
2162,419700.89709
2163,347938.5404
2164,249758.25123
2165,187703.39125
2166,145823.64692
2167,238065.25018
2168,198491.04466
2169,204894.40225
2170,217301.26754
2171,152368.66051
2172,131713.28938
2173,134598.28511
2174,220144.67284
2175,299132.20562
2176,284120.7878
2177,229631.05371
2178,221867.53114
2179,151207.12209
2180,235913.07862
2181,179665.35963
2182,194895.87458
2183,182347.57309
2184,122513.20615
2185,143128.18337
2186,148717.0806
2187,143306.56764
2188,140064.38151
2189,265855.95515
2190,77798.95452
2191,77975.264812
2192,86376.352075
2193,112913.40396
2194,99836.064421
2195,107792.0746
2196,102776.49481
2197,103835.12549
2198,144781.92376
2199,184008.93488
2200,168229.87502
2201,160905.141
2202,215071.85161
2203,179484.40222
2204,192038.73272
2205,134858.5539
2206,149663.35993
2207,239634.49191
2208,261883.01544
2209,224939.30505
2210,129519.234
2211,99656.544208
2212,101846.38781
2213,95736.262052
2214,139371.06272
2215,91792.020864
2216,129857.67534
2217,58806.445053
2218,83535.6388
2219,70861.552698
2220,85803.137925
2221,336474.78951
2222,306766.07214
2223,234712.2056
2224,221924.69069
2225,135599.2923
2226,167516.16315
2227,199699.29234
2228,263282.03891
2229,252886.10662
2230,139328.41095
2231,195391.97483
2232,168840.68537
2233,197439.68865
2234,242112.50334
2235,200061.49694
2236,261739.78696
2237,303315.03995
2238,221833.97829
2239,113589.0398
2240,155901.74426
2241,145002.08055
2242,111078.04213
2243,108623.63226
2244,93724.233632
2245,95011.467683
2246,144019.77954
2247,106453.32563
2248,122086.67936
2249,127257.67682
2250,127278.81963
2251,131075.25722
2252,171376.73157
2253,154124.60119
2254,176649.40873
2255,193761.05859
2256,184043.74996
2257,195786.31213
2258,157982.23518
2259,170714.82664
2260,162048.29762
2261,204111.25793
2262,235764.64724
2263,380304.32407
2264,433949.75752
2265,193723.74961
2266,339502.24136
2267,350957.89554
2268,431064.61838
2269,140787.05633
2270,195452.90132
2271,210905.01206
2272,218867.23392
2273,171558.72228
2274,181999.83648
2275,168704.61684
2276,200837.65633
2277,185756.87473
2278,146745.9884
2279,134224.69382
2280,110979.51823
2281,165741.64097
2282,186585.60603
2283,106927.04878
2284,127405.91136
2285,139452.7091
2286,123540.85748
2287,360056.69877
2288,253897.99805
2289,348499.76174
2290,437343.60538
2291,324635.40551
2292,441855.23497
2293,435838.67963
2294,387424.10594
2295,442942.89434
2296,288214.90087
2297,362370.13456
2298,333614.06855
2299,362437.49838
2300,324889.05259
2301,321505.26133
2302,257399.26538
2303,229273.53246
2304,243876.04957
2305,203870.85763
2306,207836.90718
2307,204514.39149
2308,230066.12259
2309,297791.3043
2310,207559.78475
2311,222340.50352
2312,181036.0066
2313,174732.0647
2314,181445.81504
2315,177895.7319
2316,176340.37373
2317,187519.6428
2318,171030.47308
2319,182385.45961
2320,168365.8503
2321,257652.81394
2322,172209.21912
2323,203994.30704
2324,195515.31415
2325,194749.72625
2326,185666.04329
2327,206904.42904
2328,230798.83165
2329,185827.33644
2330,182696.20773
2331,340131.07973
2332,380028.40665
2333,328026.69881
2334,250600.12289
2335,272371.63933
2336,332506.03442
2337,189826.48964
2338,272261.70225
2339,213917.6389
2340,383894.00814
2341,211627.20636
2342,233001.04415
2343,231753.3231
2344,215544.26384
2345,232038.90984
2346,203685.5738
2347,191279.79626
2348,247408.66462
2349,162548.56878
2350,320596.57367
2351,255934.85042
2352,222020.18857
2353,242982.24381
2354,130001.15247
2355,141324.29239
2356,155135.32875
2357,178093.99208
2358,190308.89987
2359,143910.20518
2360,109750.87826
2361,138459.10229
2362,256418.84372
2363,142531.67676
2364,170871.60544
2365,234124.75192
2366,181126.35052
2367,199386.48228
2368,216686.96369
2369,200874.57214
2370,170024.62012
2371,170732.94129
2372,189435.78287
2373,269526.18825
2374,313063.23619
2375,235664.36007
2376,276388.76314
2377,325626.49592
2378,143568.73516
2379,202581.63422
2380,161782.30859
2381,170737.03385
2382,190016.43974
2383,189611.31692
2384,237016.17423
2385,161468.23295
2386,140864.68979
2387,130008.78628
2388,99245.809577
2389,137861.74981
2390,131631.1436
2391,148558.2429
2392,102617.96402
2393,170531.80405
2394,148494.75426
2395,185388.29376
2396,137118.16
2397,192115.0726
2398,111775.01607
2399,82517.692223
2400,71133.010558
2401,117223.86791
2402,126482.98151
2403,144601.68791
2404,154226.09365
2405,149906.57399
2406,136090.76314
2407,133366.23774
2408,140323.99344
2409,116174.41815
2410,177537.3707
2411,117306.89205
2412,151397.10359
2413,117936.17676
2414,147383.38859
2415,133792.25669
2416,128068.53491
2417,118260.83822
2418,112116.85882
2419,119640.13558
2420,132223.17561
2421,133445.23293
2422,123794.84486
2423,102358.40093
2424,148906.68894
2425,225817.40691
2426,132501.84891
2427,116858.81267
2428,176368.56827
2429,109208.27767
2430,141771.52366
2431,139947.50626
2432,134606.86888
2433,129916.80962
2434,134273.9632
2435,146934.59368
2436,103941.40102
2437,107798.53015
2438,132354.94516
2439,99695.729776
2440,124926.21415
2441,98854.864414
2442,95745.855139
2443,113261.18258
2444,125557.76562
2445,82927.321285
2446,115664.7822
2447,160555.69266
2448,140666.81331
2449,117856.03629
2450,135964.45561
2451,126855.42417
2452,167173.09238
2453,89225.608529
2454,111471.67919
2455,109111.88354
2456,142045.00929
2457,131720.14782
2458,149995.63727
2459,108487.46465
2460,150509.41349
2461,128337.60289
2462,130964.57772
2463,134263.73477
2464,158325.84794
2465,153782.84597
2466,125955.73883
2467,132487.11335
2468,89822.233378
2469,85638.1367
2470,181857.87895
2471,178812.11158
2472,149758.97986
2473,108874.72158
2474,105014.99176
2475,190399.93653
2476,101213.00314
2477,137973.58494
2478,152706.97292
2479,113373.84628
2480,128773.6664
2481,119667.10654
2482,137070.02992
2483,108262.7746
2484,113655.46526
2485,126456.96576
2486,132689.85369
2487,222839.4722
2488,158139.22585
2489,157138.47674
2490,126763.66297
2491,81318.434356
2492,181452.31909
2493,149786.79201
2494,150278.7299
2495,86131.279501
2496,209265.51045
2497,158895.40316
2498,114094.86774
2499,80278.586706
2500,118486.90103
2501,128734.24577
2502,122550.39352
2503,92579.221708
2504,190408.7457
2505,216670.03476
2506,235790.77265
2507,249909.45457
2508,236092.95829
2509,205225.70922
2510,215649.7764
2511,174071.5987
2512,220789.39184
2513,214675.23214
2514,241612.87837
2515,146199.27411
2516,179672.96787
2517,135645.97379
2518,146430.22841
2519,242829.21556
2520,209152.78724
2521,194308.39518
2522,229588.91285
2523,127811.20062
2524,136616.12518
2525,146118.19563
2526,137561.10806
2527,111535.63396
2528,120705.18443
2529,154198.92579
2530,130347.97381
2531,264929.59694
2532,229912.51958
2533,203666.16966
2534,235851.37826
2535,282425.90273
2536,247882.30987
2537,242908.98857
2538,185552.73299
2539,193671.03554
2540,162590.52297
2541,185488.53752
2542,156236.11502
2543,142802.26792
2544,100597.90459
2545,123319.82538
2546,123376.73654
2547,144907.23636
2548,149803.11138
2549,147859.78235
2550,812658.18264
2551,160360.97692
2552,108540.19246
2553,77478.731391
2554,94918.472503
2555,102057.53131
2556,101148.02464
2557,111264.03263
2558,173716.01166
2559,145516.38395
2560,164267.29008
2561,151600.96383
2562,134909.55851
2563,147742.65619
2564,202344.50325
2565,148275.84724
2566,162385.86598
2567,162947.3052
2568,215939.7378
2569,223600.09473
2570,131667.98572
2571,180102.18187
2572,165144.86743
2573,251530.98322
2574,290062.19059
2575,133186.99404
2576,105592.43569
2577,100123.7838
2578,85114.737358
2579,68626.853531
2580,99252.312808
2581,137880.48457
2582,115788.96643
2583,290199.19644
2584,167521.76974
2585,173993.90208
2586,209895.49109
2587,186583.58537
2588,133003.9928
2589,150631.19474
2590,209415.70876
2591,186657.70552
2592,187162.92097
2593,243329.66194
2594,170777.83889
2595,195181.3057
2596,264219.40475
2597,165136.87822
2598,275220.47254
2599,336081.21275
2600,170381.04011
2601,120920.28986
2602,83692.324284
2603,88796.332944
2604,87792.784213
2605,86832.320684
2606,151568.02392
2607,215133.47451
2608,210479.37972
2609,154801.87662
2610,113458.93094
2611,121603.99852
2612,143068.44617
2613,118630.4855
2614,118403.00054
2615,147795.13631
2616,148199.16397
2617,184788.99401
2618,241839.34778
2619,189043.31285
2620,190864.39935
2621,168985.26703
2622,179593.69456
2623,234851.60607
2624,250166.18544
2625,282117.92433
2626,162074.29175
2627,176561.05471
2628,460275.16031
2629,476512.8834
2630,367271.89693
2631,454292.62039
2632,397851.46597
2633,322929.86046
2634,442417.36906
2635,159190.48728
2636,191901.99205
2637,190626.18821
2638,261737.07556
2639,187782.43017
2640,158370.91444
2641,102433.75169
2642,184728.69008
2643,101882.57459
2644,122892.40549
2645,108792.37791
2646,98698.513835
2647,113893.69965
2648,141776.91231
2649,132311.02033
2650,124473.6762
2651,142273.14721
2652,385534.8369
2653,238456.89183
2654,226907.27245
2655,413915.75774
2656,340584.17003
2657,351073.42245
2658,305859.80486
2659,296785.40721
2660,347506.07113
2661,336776.23051
2662,375764.42099
2663,305544.50309
2664,283726.36068
2665,337835.73809
2666,263053.49745
2667,176481.3046
2668,188182.37896
2669,162818.08289
2670,259733.98043
2671,190092.71603
2672,190759.17237
2673,202994.73814
2674,210796.91138
2675,172805.9961
2676,197878.76943
2677,198978.37907
2678,231202.73896
2679,293003.16941
2680,285078.31131
2681,403453.89597
2682,326518.76935
2683,518105.63941
2684,331325.39344
2685,315806.69565
2686,255503.20072
2687,299459.38667
2688,205517.53217
2689,191041.95504
2690,431529.90331
2691,187197.87412
2692,134035.61049
2693,181362.49955
2694,134848.99873
2695,194104.07269
2696,183735.48483
2697,182234.90064
2698,195896.28229
2699,168224.91069
2700,149409.99222
2701,161832.82823
2702,121540.26992
2703,147743.80312
2704,143246.36942
2705,117955.35336
2706,112514.51847
2707,120310.98762
2708,124341.63018
2709,99726.860712
2710,128680.88462
2711,338038.27917
2712,402865.83102
2713,179469.35889
2714,171637.01564
2715,168519.76227
2716,160921.75983
2717,215110.53575
2718,222714.4189
2719,164215.87732
2720,168216.25928
2721,136586.32728
2722,158286.87866
2723,150295.28068
2724,139955.03553
2725,134143.21504
2726,141953.90852
2727,192891.86965
2728,163836.1881
2729,145302.47413
2730,135140.03349
2731,129998.93694
2732,117729.03257
2733,152678.73915
2734,136468.45677
2735,141796.65184
2736,139693.13673
2737,113758.69992
2738,136919.60039
2739,162457.27909
2740,117712.19062
2741,143726.41954
2742,154098.50863
2743,147250.34827
2744,167195.687
2745,150091.70352
2746,130739.97494
2747,141665.9452
2748,134041.5599
2749,131409.31737
2750,118065.55656
2751,124080.30959
2752,201908.81729
2753,149874.02046
2754,215683.43923
2755,141554.18562
2756,87776.402016
2757,78472.294898
2758,81938.989823
2759,148016.45844
2760,120590.9317
2761,151188.15791
2762,158824.15056
2763,182976.35074
2764,154574.33866
2765,251666.01899
2766,141276.87386
2767,83014.798534
2768,121692.75589
2769,127524.53687
2770,158137.87106
2771,117313.28784
2772,127465.45673
2773,140775.38963
2774,122136.11305
2775,99924.460712
2776,138800.88457
2777,142535.56905
2778,107130.51725
2779,108483.22569
2780,96526.250733
2781,92096.288956
2782,97505.957547
2783,93271.576023
2784,118517.61308
2785,129243.18518
2786,74699.735538
2787,121176.09092
2788,79339.257395
2789,177975.02308
2790,96893.352663
2791,112141.85143
2792,65202.385895
2793,134282.90534
2794,109890.49151
2795,125005.9835
2796,99398.134399
2797,175437.97257
2798,110273.85279
2799,105821.85821
2800,76294.382074
2801,107256.49238
2802,129559.33901
2803,165143.88389
2804,125394.23925
2805,84787.430343
2806,96693.147091
2807,157395.54319
2808,147259.26854
2809,124586.75792
2810,132673.12237
2811,142165.02982
2812,170892.01586
2813,157839.00824
2814,163475.20399
2815,92131.018701
2816,205188.10408
2817,139368.54464
2818,127405.83788
2819,192768.8228
2820,137250.62701
2821,109405.27074
2822,176502.67913
2823,246806.21938
2824,183576.98369
2825,129854.19546
2826,113329.66524
2827,137534.81739
2828,252716.62362
2829,187191.29815
2830,211297.55179
2831,191827.44393
2832,212746.10307
2833,296096.21592
2834,225182.35994
2835,214448.36228
2836,194075.09692
2837,176130.26553
2838,128058.58448
2839,183791.92448
2840,196659.24911
2841,211415.70856
2842,242377.1674
2843,155327.37907
2844,167053.02754
2845,121964.08502
2846,213454.44154
2847,200886.91606
2848,220818.7579
2849,205770.28582
2850,275008.13192
2851,223418.92921
2852,241513.20036
2853,251928.22049
2854,154796.18525
2855,209597.41962
2856,202798.17675
2857,192027.20887
2858,208298.45375
2859,112761.21356
2860,133160.84848
2861,132459.08247
2862,198970.68428
2863,129197.49712
2864,227652.09826
2865,150367.97074
2866,170741.01855
2867,95774.374046
2868,122381.29743
2869,98492.817102
2870,141630.90945
2871,88408.048958
2872,52434.264952
2873,88232.509055
2874,130982.30596
2875,123620.21965
2876,174511.39392
2877,129338.76801
2878,182576.92142
2879,146559.59591
2880,101645.24773
2881,167307.38017
2882,175025.81366
2883,206636.69119
2884,216731.70069
2885,189435.66715
2886,215325.7083
2887,88359.506554
2888,126158.20822
2889,61033.235713
2890,75080.845474
2891,132840.14575
2892,57863.729937
2893,94075.802803
2894,66068.820025
2895,339759.31918
2896,304584.19551
2897,185865.07911
2898,160420.27605
2899,195062.90217
2900,146574.05936
2901,198601.14298
2902,192700.443
2903,286880.22433
2904,374903.7025
2905,87544.441079
2906,216346.41085
2907,98362.154072
2908,122833.88041
2909,151936.03953
2910,72908.113285
2911,83687.775754
2912,138555.96299
2913,86502.658762
2914,75891.541608
2915,77089.435893
2916,86643.6838
2917,172126.92998
2918,114887.59087
2919,227550.27889
